"session_i","session_j","run_i","run_j","component","PLV"
11,2,2,1,1,0.148217799620218
11,2,2,2,1,0.142400507442847
11,3,1,1,1,0.102015924348483
11,3,1,2,1,0.191725144712464
11,3,2,1,1,0.153084526880254
11,3,2,2,1,0.301264892465928
11,4,1,1,1,0.193021018730488
11,4,1,2,1,0.353824935178261
11,4,2,1,1,0.253205568526908
11,4,2,2,1,0.310512733456297
11,5,1,1,1,0.202455004232186
11,5,1,2,1,0.33401695577831
11,5,2,1,1,0.274595028921686
11,5,2,2,1,0.264964118607608
11,6,1,1,1,0.336961019946924
11,6,1,2,1,0.143556071607351
11,6,2,1,1,0.250279089053892
11,6,2,2,1,0.166796227757911
11,7,1,1,1,0.159611358141485
11,7,1,2,1,0.380820846933594
11,7,2,1,1,0.11252767551328
11,7,2,2,1,0.369016239605722
11,8,1,1,1,0.052178216290889
11,8,1,2,1,0.167669393058955
11,8,2,1,1,0.0490812889986711
11,8,2,2,1,0.176279126933729
11,9,1,1,1,0.2103557530309
11,9,1,2,1,0.159875270469813
11,9,2,1,1,0.072055066764397
11,9,2,2,1,0.0395156868017376
11,10,1,1,1,0.137572387378604
11,10,1,2,1,0.0442450060047292
11,10,2,1,1,0.14246245305397
11,10,2,2,1,0.0306424180769213
11,11,1,1,1,0.254084848894027
11,11,1,2,1,0.172041250626283
11,11,2,1,1,0.371886899377053
11,11,2,2,1,0.308498748663606
11,12,1,1,1,0.0707865458015791
11,12,1,2,1,0.074803741523244
11,12,2,1,1,0.0986442451813819
11,12,2,2,1,0.142241665026999
11,13,1,1,1,0.140685373445072
11,13,1,2,1,0.331726735017632
11,13,2,1,1,0.1148726523577
11,13,2,2,1,0.283657355278873
11,14,1,1,1,0.317385340002965
11,14,1,2,1,0.245160129697766
11,14,2,1,1,0.201783118786784
11,14,2,2,1,0.223222388172303
11,15,1,1,1,0.121075520105852
11,15,1,2,1,0.0752042338390238
11,15,2,1,1,0.215150612443058
11,15,2,2,1,0.136204662711774
11,16,1,1,1,0.157225842470507
11,16,1,2,1,0.104439719301091
11,16,2,1,1,0.124299861830074
11,16,2,2,1,0.0310380087396676
11,17,1,1,1,0.0904361182866166
11,17,1,2,1,0.294632368061111
11,17,2,1,1,0.0508355009769159
11,17,2,2,1,0.347805897735621
11,18,1,1,1,0.181019944426786
11,18,1,2,1,0.294419139985099
11,18,2,1,1,0.134353840453987
11,18,2,2,1,0.108323862936126
11,19,1,1,1,0.177485377298948
11,19,1,2,1,0.0972868804545376
11,19,2,1,1,0.269878804578666
11,19,2,2,1,0.112846795519499
12,1,1,1,1,0.121896291245535
12,1,1,2,1,0.0687323031679431
12,1,2,1,1,0.0836731785604652
12,1,2,2,1,0.164451867590172
12,2,1,1,1,0.0962607466889003
12,2,1,2,1,0.0870798607425872
12,2,2,1,1,0.244230353234819
12,2,2,2,1,0.0912917650809947
12,3,1,1,1,0.354035905226173
12,3,1,2,1,0.213065006052263
12,3,2,1,1,0.193440328940704
12,3,2,2,1,0.154517120403808
12,4,1,1,1,0.0583253485254686
12,4,1,2,1,0.257830362888651
12,4,2,1,1,0.215753617153946
12,4,2,2,1,0.355480424562835
12,5,1,1,1,0.0904758412734477
12,5,1,2,1,0.409738366722407
12,5,2,1,1,0.337440897736478
12,5,2,2,1,0.155795572774948
12,6,1,1,1,0.285802107644681
12,6,1,2,1,0.331564652655781
12,6,2,1,1,0.182131763974938
12,6,2,2,1,0.0449848396290497
12,7,1,1,1,0.280718611859241
12,7,1,2,1,0.135130770993978
12,7,2,1,1,0.0054306916757808
12,7,2,2,1,0.46334961912424
12,8,1,1,1,0.313040404914584
12,8,1,2,1,0.157605889252341
12,8,2,1,1,0.0368557437843314
12,8,2,2,1,0.223098739232074
12,9,1,1,1,0.132276342974594
12,9,1,2,1,0.149058028553097
12,9,2,1,1,0.110981628222548
12,9,2,2,1,0.109420103051425
12,10,1,1,1,0.151427426404181
12,10,1,2,1,0.159725942913268
12,10,2,1,1,0.271877874565972
12,10,2,2,1,0.0205259246453058
12,11,1,1,1,0.251257207090959
12,11,1,2,1,0.231582606916734
12,11,2,1,1,0.247377504764809
12,11,2,2,1,0.203650559932179
12,12,1,1,1,0.163434716109497
12,12,1,2,1,0.141487106141729
12,12,2,1,1,0.0897511950997177
12,12,2,2,1,0.110487420915627
12,13,1,1,1,0.152951980829264
12,13,1,2,1,0.245965446080617
12,13,2,1,1,0.207616745919293
12,13,2,2,1,0.281199228789864
12,14,1,1,1,0.22329890846428
12,14,1,2,1,0.468331413011643
12,14,2,1,1,0.255595776291777
12,14,2,2,1,0.157954733529179
12,15,1,1,1,0.285424997551752
12,15,1,2,1,0.197244207283357
12,15,2,1,1,0.0841758178535907
12,15,2,2,1,0.131794503530108
12,16,1,1,1,0.115501400961076
12,16,1,2,1,0.0991435311794728
12,16,2,1,1,0.263492002091815
12,16,2,2,1,0.066167814267568
12,17,1,1,1,0.138009561379373
12,17,1,2,1,0.265273374515851
12,17,2,1,1,0.136781888920386
12,17,2,2,1,0.260050129450121
12,18,1,1,1,0.134758433594264
12,18,1,2,1,0.397669754250631
12,18,2,1,1,0.104729270420461
12,18,2,2,1,0.1642515828947
12,19,1,1,1,0.203051764992624
12,19,1,2,1,0.101349826426298
12,19,2,1,1,0.208706512070691
12,19,2,2,1,0.14005435006212
13,1,1,1,1,0.0355698491681181
13,1,1,2,1,0.0385407549989789
13,1,2,1,1,0.192165186201745
13,1,2,2,1,0.292904838353277
13,2,1,1,1,0.119473565124414
13,2,1,2,1,0.187819077470507
13,2,2,1,1,0.170745648660301
13,2,2,2,1,0.113469300489463
13,3,1,1,1,0.191571018697901
13,3,1,2,1,0.307287034965271
13,3,2,1,1,0.12143095690582
13,3,2,2,1,0.102324152780226
13,4,1,1,1,0.263147882047769
13,4,1,2,1,0.116516223503254
13,4,2,1,1,0.318018272647206
13,4,2,2,1,0.101645643189969
13,5,1,1,1,0.230002217540996
13,5,1,2,1,0.225134146205218
13,5,2,1,1,0.244461052469457
13,5,2,2,1,0.148354133226526
13,6,1,1,1,0.0446248170260641
13,6,1,2,1,0.196842717788714
13,6,2,1,1,0.0725257360842023
13,6,2,2,1,0.147685991042989
13,7,1,1,1,0.0737264552779963
13,7,1,2,1,0.25334747174694
13,7,2,1,1,0.213957146107379
13,7,2,2,1,0.0800264226887228
13,8,1,1,1,0.223791743481798
13,8,1,2,1,0.0983149744127267
13,8,2,1,1,0.139051329209161
13,8,2,2,1,0.035147217802148
13,9,1,1,1,0.286923170800885
13,9,1,2,1,0.0985930014051977
13,9,2,1,1,0.250248793858982
13,9,2,2,1,0.123144929431325
13,10,1,1,1,0.174074245905073
13,10,1,2,1,0.0288543740640544
13,10,2,1,1,0.241044382515319
13,10,2,2,1,0.136205317952254
13,11,1,1,1,0.0936630775954191
13,11,1,2,1,0.0495077403881717
13,11,2,1,1,0.171679681891277
13,11,2,2,1,0.232958168989694
13,12,1,1,1,0.0940963117826719
13,12,1,2,1,0.135792327123634
13,12,2,1,1,0.105463173183613
13,12,2,2,1,0.168492885866836
13,13,1,1,1,0.149706087007472
13,13,1,2,1,0.421301851527904
13,13,2,1,1,0.208277106750414
13,13,2,2,1,0.587059127783629
13,14,1,1,1,0.219444152226478
13,14,1,2,1,0.235241905802965
13,14,2,1,1,0.0880545936537339
13,14,2,2,1,0.0330604085137889
13,15,1,1,1,0.23155500174552
13,15,1,2,1,0.238428973057757
13,15,2,1,1,0.190661566823798
13,15,2,2,1,0.150472343350326
13,16,1,1,1,0.192201400576578
13,16,1,2,1,0.0919752169648437
13,16,2,1,1,0.165741831593771
13,16,2,2,1,0.189196213491033
13,17,1,1,1,0.208439809786745
13,17,1,2,1,0.166775400827248
13,17,2,1,1,0.107718838561352
13,17,2,2,1,0.134278410268996
13,18,1,1,1,0.149952962906428
13,18,1,2,1,0.184616253758395
13,18,2,1,1,0.282693102056189
13,18,2,2,1,0.0793337279208955
13,19,1,1,1,0.0781259360798968
13,19,1,2,1,0.142617674721507
13,19,2,1,1,0.0394785871222843
13,19,2,2,1,0.0691756653633361
14,1,1,1,1,0.242268268974265
14,1,1,2,1,0.0670211295052473
14,1,2,1,1,0.132560723568943
14,1,2,2,1,0.105853790400132
14,2,1,1,1,0.177170048846161
14,2,1,2,1,0.0586792184283717
14,2,2,1,1,0.232496760305273
14,2,2,2,1,0.167919078273877
14,3,1,1,1,0.104492138614463
14,3,1,2,1,0.136396195888363
14,3,2,1,1,0.268522508660796
14,3,2,2,1,0.256203371225808
14,4,1,1,1,0.197064845719987
14,4,1,2,1,0.222498034070687
14,4,2,1,1,0.207681808188825
14,4,2,2,1,0.138871262578982
14,5,1,1,1,0.0460255985608662
14,5,1,2,1,0.154196042268697
14,5,2,1,1,0.167270553848061
14,5,2,2,1,0.221719533099729
14,6,1,1,1,0.159852188647629
14,6,1,2,1,0.227463434683233
14,6,2,1,1,0.13799506178818
14,6,2,2,1,0.132297511954816
14,7,1,1,1,0.253382634143171
14,7,1,2,1,0.198371216980243
14,7,2,1,1,0.0993411102235737
14,7,2,2,1,0.169160439212302
14,8,1,1,1,0.149101546499525
14,8,1,2,1,0.229445558097245
14,8,2,1,1,0.157944021416655
14,8,2,2,1,0.158489247461325
14,9,1,1,1,0.238908615815623
14,9,1,2,1,0.307639278337538
14,9,2,1,1,0.302016254165919
14,9,2,2,1,0.0371960829872254
14,10,1,1,1,0.205703791814333
14,10,1,2,1,0.146424650682752
14,10,2,1,1,0.140405751568201
14,10,2,2,1,0.197377109234423
14,11,1,1,1,0.231500061846243
14,11,1,2,1,0.285807667909395
14,11,2,1,1,0.0279033551695579
14,11,2,2,1,0.126977878551059
14,12,1,1,1,0.0557215861630517
14,12,1,2,1,0.210990469059412
14,12,2,1,1,0.0101646821277156
14,12,2,2,1,0.0731109886884835
14,13,1,1,1,0.110937445577912
14,13,1,2,1,0.186037651086615
14,13,2,1,1,0.146177078682998
14,13,2,2,1,0.417917375216646
14,14,1,1,1,0.0597407558851612
14,14,1,2,1,0.216246554367821
14,14,2,1,1,0.258850936922002
14,14,2,2,1,0.374936472337764
14,15,1,1,1,0.320948626529805
14,15,1,2,1,0.0314437695828339
14,15,2,1,1,0.143671425133864
14,15,2,2,1,0.126275576744386
14,16,1,1,1,0.199190770005653
14,16,1,2,1,0.0875290565339588
14,16,2,1,1,0.186418447158761
14,16,2,2,1,0.0836170201851106
14,17,1,1,1,0.307442432956814
14,17,1,2,1,0.21677102552438
14,17,2,1,1,0.0905933870051412
14,17,2,2,1,0.155133939364523
14,18,1,1,1,0.101706217715608
14,18,1,2,1,0.117724555087397
14,18,2,1,1,0.0474023505669304
14,18,2,2,1,0.273656524143447
14,19,1,1,1,0.161890539592904
14,19,1,2,1,0.236167587293664
14,19,2,1,1,0.249453906372737
14,19,2,2,1,0.00976428753705302
15,1,1,1,1,0.20961372859973
15,1,1,2,1,0.101047897908717
15,1,2,1,1,0.263872305961742
15,1,2,2,1,0.0686197912416618
15,2,1,1,1,0.284418180331221
15,2,1,2,1,0.214095373838345
15,2,2,1,1,0.270567644739241
15,2,2,2,1,0.238812006157069
15,3,1,1,1,0.0555493514545063
15,3,1,2,1,0.0720616822217393
15,3,2,1,1,0.104118795793706
15,3,2,2,1,0.0560143510214665
15,4,1,1,1,0.211878067867739
15,4,1,2,1,0.159898478220124
15,4,2,1,1,0.192062998610136
15,4,2,2,1,0.237232219100177
15,5,1,1,1,0.133627741414715
15,5,1,2,1,0.0856413748883924
15,5,2,1,1,0.0273264553094482
15,5,2,2,1,0.127444520480054
15,6,1,1,1,0.150884613202951
15,6,1,2,1,0.255935011702866
15,6,2,1,1,0.11080316205719
15,6,2,2,1,0.320012058909302
15,7,1,1,1,0.184233802008201
15,7,1,2,1,0.081873717970509
15,7,2,1,1,0.0614599977711788
15,7,2,2,1,0.208825715653023
15,8,1,1,1,0.208563482870339
15,8,1,2,1,0.129137042697127
15,8,2,1,1,0.0847826507485121
15,8,2,2,1,0.194783112763386
15,9,1,1,1,0.295415224739814
15,9,1,2,1,0.156211444644326
15,9,2,1,1,0.242370097246868
15,9,2,2,1,0.101408615948478
15,10,1,1,1,0.0920558453648209
15,10,1,2,1,0.135412913179616
15,10,2,1,1,0.20852970406247
15,10,2,2,1,0.222096352988031
15,11,1,1,1,0.264063468890949
15,11,1,2,1,0.204671495552262
15,11,2,1,1,0.220594718822247
15,11,2,2,1,0.106202119180223
15,12,1,1,1,0.189569518934279
15,12,1,2,1,0.0866093740834296
15,12,2,1,1,0.112173192150792
15,12,2,2,1,0.179619523736735
15,13,1,1,1,0.11767562471945
15,13,1,2,1,0.4426012931898
15,13,2,1,1,0.306313711491644
15,13,2,2,1,0.343713963485436
15,14,1,1,1,0.153838505822813
15,14,1,2,1,0.20854737819096
15,14,2,1,1,0.113725359452861
15,14,2,2,1,0.23159490200911
15,15,1,1,1,0.391360837359852
15,15,1,2,1,0.0720847245631304
15,15,2,1,1,0.307828838480497
15,15,2,2,1,0.074566589296039
15,16,1,1,1,0.168748172536378
15,16,1,2,1,0.168164993899266
15,16,2,1,1,0.279443943610606
15,16,2,2,1,0.0582723684729912
15,17,1,1,1,0.305838251667958
15,17,1,2,1,0.128317028071597
15,17,2,1,1,0.104829664988184
15,17,2,2,1,0.276494745738877
15,18,1,1,1,0.0868657716074034
15,18,1,2,1,0.235338278121409
15,18,2,1,1,0.144469214045818
15,18,2,2,1,0.377138573742743
15,19,1,1,1,0.109139630091701
15,19,1,2,1,0.112646368240023
15,19,2,1,1,0.170455316312964
15,19,2,2,1,0.151084737681354
16,1,1,1,1,0.194094165274563
16,1,1,2,1,0.0831618433359393
16,1,2,1,1,0.203937955760449
16,1,2,2,1,0.178054338899481
16,2,1,1,1,0.156630229781811
16,2,1,2,1,0.0525240528279316
16,2,2,1,1,0.307624626460939
16,2,2,2,1,0.328962706465897
16,3,1,1,1,0.255711195284615
16,3,1,2,1,0.129924436901871
16,3,2,1,1,0.115424678072624
16,3,2,2,1,0.285925785204369
16,4,1,1,1,0.0597175238739134
16,4,1,2,1,0.27191955675357
16,4,2,1,1,0.261624966950033
16,4,2,2,1,0.0805052304753837
16,5,1,1,1,0.31901323592488
16,5,1,2,1,0.126819929571534
16,5,2,1,1,0.371952695353334
16,5,2,2,1,0.115782433434299
16,6,1,1,1,0.0668162268631806
16,6,1,2,1,0.034052044364155
16,6,2,1,1,0.274557163406718
16,6,2,2,1,0.154586980787469
16,7,1,1,1,0.119049474812188
16,7,1,2,1,0.31837469397714
16,7,2,1,1,0.13682983565641
16,7,2,2,1,0.36542056998467
16,8,1,1,1,0.0527461709881114
16,8,1,2,1,0.247026370317465
16,8,2,1,1,0.207064292667254
16,8,2,2,1,0.126716748078016
16,9,1,1,1,0.10964688155561
16,9,1,2,1,0.281321289917975
16,9,2,1,1,0.435574662228315
16,9,2,2,1,0.0621567968694007
16,10,1,1,1,0.310358684625125
16,10,1,2,1,0.109490026939929
16,10,2,1,1,0.216711225991579
16,10,2,2,1,0.251606087814429
16,11,1,1,1,0.133614794508813
16,11,1,2,1,0.356567662261882
16,11,2,1,1,0.114554983543028
16,11,2,2,1,0.0586160016165428
16,12,1,1,1,0.157328849613649
16,12,1,2,1,0.168235668593133
16,12,2,1,1,0.145729718881127
16,12,2,2,1,0.100257490858487
16,13,1,1,1,0.115091586288012
16,13,1,2,1,0.178224211206553
16,13,2,1,1,0.247306792352606
16,13,2,2,1,0.392284694501386
16,14,1,1,1,0.12429486733169
16,14,1,2,1,0.269727330930097
16,14,2,1,1,0.212030058213725
16,14,2,2,1,0.103387241163988
16,15,1,1,1,0.143929001357655
16,15,1,2,1,0.125702585282576
16,15,2,1,1,0.205048141311857
16,15,2,2,1,0.0441303906445464
16,16,1,1,1,0.311019754816271
16,16,1,2,1,0.0888924392194713
16,16,2,1,1,0.108859421638169
16,16,2,2,1,0.0725585351727593
16,17,1,1,1,0.233245248529777
16,17,1,2,1,0.285755553685199
16,17,2,1,1,0.111065811266666
16,17,2,2,1,0.0781738303458751
16,18,1,1,1,0.00955150353290033
16,18,1,2,1,0.0499971734639045
16,18,2,1,1,0.128332510415488
16,18,2,2,1,0.249620393333715
16,19,1,1,1,0.319075022793676
16,19,1,2,1,0.22035247817604
16,19,2,1,1,0.288328039290724
16,19,2,2,1,0.0642733201994757
17,1,1,1,1,0.101466261013918
17,1,1,2,1,0.146703452022311
17,1,2,1,1,0.215014383657214
17,1,2,2,1,0.229659143056822
17,2,1,1,1,0.117293007388434
17,2,1,2,1,0.167487907263266
17,2,2,1,1,0.167041757810721
17,2,2,2,1,0.256349557337355
17,3,1,1,1,0.151392404520139
17,3,1,2,1,0.176432830333425
17,3,2,1,1,0.211993082228801
17,3,2,2,1,0.357708925612308
17,4,1,1,1,0.186249084928885
17,4,1,2,1,0.311351462821074
17,4,2,1,1,0.309177408870251
17,4,2,2,1,0.141530555016712
17,5,1,1,1,0.170979126506649
17,5,1,2,1,0.264012698450369
17,5,2,1,1,0.114838041200283
17,5,2,2,1,0.184277216976698
17,6,1,1,1,0.349931996094359
17,6,1,2,1,0.157853537115638
17,6,2,1,1,0.416541435447331
17,6,2,2,1,0.0768311046861316
17,7,1,1,1,0.267527162427282
17,7,1,2,1,0.261135408903669
17,7,2,1,1,0.174338724386792
17,7,2,2,1,0.255400130419279
17,8,1,1,1,0.123204668488168
17,8,1,2,1,0.195731382403674
17,8,2,1,1,0.0596237991242248
17,8,2,2,1,0.0833578606232883
17,9,1,1,1,0.0825257190172666
17,9,1,2,1,0.146848761932668
17,9,2,1,1,0.368746652205678
17,9,2,2,1,0.0956607917893039
17,10,1,1,1,0.175544643597381
17,10,1,2,1,0.0458471854754843
17,10,2,1,1,0.225466795611516
17,10,2,2,1,0.153025265249835
17,11,1,1,1,0.115761675629898
17,11,1,2,1,0.198543456651765
17,11,2,1,1,0.047374552666937
17,11,2,2,1,0.177301949046289
17,12,1,1,1,0.0868940142956567
17,12,1,2,1,0.0388371857283068
17,12,2,1,1,0.147279499753691
17,12,2,2,1,0.123928207792444
17,13,1,1,1,0.203207774012182
17,13,1,2,1,0.311163244407092
17,13,2,1,1,0.108061639574282
17,13,2,2,1,0.275903322086439
17,14,1,1,1,0.257201200227249
17,14,1,2,1,0.223900880252111
17,14,2,1,1,0.182897377800931
17,14,2,2,1,0.248497022435288
17,15,1,1,1,0.0610493910633759
17,15,1,2,1,0.147775187730453
17,15,2,1,1,0.0367222203639025
17,15,2,2,1,0.0869091777888363
17,16,1,1,1,0.286648943593287
17,16,1,2,1,0.0896906947859124
17,16,2,1,1,0.0817244265816403
17,16,2,2,1,0.135871094879017
17,17,1,1,1,0.0631160087135432
17,17,1,2,1,0.277677726450297
17,17,2,1,1,0.159010539723286
17,17,2,2,1,0.0733709595210615
17,18,1,1,1,0.220669259109877
17,18,1,2,1,0.367585385536089
17,18,2,1,1,0.0828315826608212
17,18,2,2,1,0.21640081971357
17,19,1,1,1,0.221031875055755
17,19,1,2,1,0.156517850615165
17,19,2,1,1,0.239040977332702
17,19,2,2,1,0.163499093504899
18,1,1,1,1,0.0833146456382622
18,1,1,2,1,0.0782168826181803
18,1,2,1,1,0.010298285127439
18,1,2,2,1,0.133205279983692
18,2,1,1,1,0.224933104294316
18,2,1,2,1,0.134329208730744
18,2,2,1,1,0.2343052521292
18,2,2,2,1,0.202270345773755
18,3,1,1,1,0.140905003780642
18,3,1,2,1,0.174257539139235
18,3,2,1,1,0.142804619187597
18,3,2,2,1,0.102480835362334
18,4,1,1,1,0.285462650915732
18,4,1,2,1,0.333738068288817
18,4,2,1,1,0.209835128908603
18,4,2,2,1,0.342275555759686
18,5,1,1,1,0.403266599555971
18,5,1,2,1,0.104852751622064
18,5,2,1,1,0.18065059616228
18,5,2,2,1,0.292099501037664
18,6,1,1,1,0.163890336272543
18,6,1,2,1,0.065462960897238
18,6,2,1,1,0.293265842395462
18,6,2,2,1,0.111501536062028
18,7,1,1,1,0.152512534804369
18,7,1,2,1,0.439995714073143
18,7,2,1,1,0.237517195926552
18,7,2,2,1,0.339364207752744
18,8,1,1,1,0.082563231498072
18,8,1,2,1,0.267557177818212
18,8,2,1,1,0.0798651063691642
18,8,2,2,1,0.15838490187853
18,9,1,1,1,0.0875675029898242
18,9,1,2,1,0.128865492350872
18,9,2,1,1,0.12344261295245
18,9,2,2,1,0.111394983039786
18,10,1,1,1,0.312670000705446
18,10,1,2,1,0.0312588636859824
18,10,2,1,1,0.206722305236318
18,10,2,2,1,0.0837461682268161
18,11,1,1,1,0.117795984345626
18,11,1,2,1,0.325067978862701
18,11,2,1,1,0.134920802889949
18,11,2,2,1,0.0674276722316361
18,12,1,1,1,0.175726767342943
18,12,1,2,1,0.0935900375731434
18,12,2,1,1,0.179119530711788
18,12,2,2,1,0.0295639192895063
18,13,1,1,1,0.147445442072101
18,13,1,2,1,0.382883162548716
18,13,2,1,1,0.278689617554761
18,13,2,2,1,0.28443550658697
18,14,1,1,1,0.189127254583576
18,14,1,2,1,0.175163161540393
18,14,2,1,1,0.263326085434712
18,14,2,2,1,0.316682546536274
18,15,1,1,1,0.106149501990465
18,15,1,2,1,0.141521008427421
18,15,2,1,1,0.0304660898105978
18,15,2,2,1,0.216928732268312
18,16,1,1,1,0.265865920959323
18,16,1,2,1,0.0349591673312272
18,16,2,1,1,0.230082477262986
18,16,2,2,1,0.0724699948992037
18,17,1,1,1,0.0820939355803179
18,17,1,2,1,0.309155375969703
18,17,2,1,1,0.0885865565487193
18,17,2,2,1,0.325683844761605
18,18,1,1,1,0.127938834819888
18,18,1,2,1,0.142900952527847
18,18,2,1,1,0.103243316243707
18,18,2,2,1,0.343437220603933
18,19,1,1,1,0.246898985016912
18,19,1,2,1,0.237055710865031
18,19,2,1,1,0.268810530799218
18,19,2,2,1,0.158754601559956
19,1,1,1,1,0.0925599497900259
19,1,1,2,1,0.0841134674156437
19,1,2,1,1,0.0477650107208343
19,1,2,2,1,0.102996771649944
19,2,1,1,1,0.199588722167767
19,2,1,2,1,0.158241865220346
19,2,2,1,1,0.18012138538367
19,2,2,2,1,0.157936737381049
19,3,1,1,1,0.0781880029376847
19,3,1,2,1,0.0798794612759971
19,3,2,1,1,0.123507334892026
19,3,2,2,1,0.152615272150044
19,4,1,1,1,0.113588673861388
19,4,1,2,1,0.305338564185081
19,4,2,1,1,0.119785882900318
19,4,2,2,1,0.242083821994455
19,5,1,1,1,0.284959764421104
19,5,1,2,1,0.290724309204992
19,5,2,1,1,0.152585013944491
19,5,2,2,1,0.361471723021174
19,6,1,1,1,0.308317128831441
19,6,1,2,1,0.18366402708721
19,6,2,1,1,0.24608379378337
19,6,2,2,1,0.232405011634439
19,7,1,1,1,0.284361270676972
19,7,1,2,1,0.341751128067841
19,7,2,1,1,0.125292803618849
19,7,2,2,1,0.178970305746214
19,8,1,1,1,0.108198572125121
19,8,1,2,1,0.188529496204134
19,8,2,1,1,0.154898617267991
19,8,2,2,1,0.134954742002573
19,9,1,1,1,0.123566515648026
19,9,1,2,1,0.0326837069894926
19,9,2,1,1,0.141279445585212
19,9,2,2,1,0.326450681005654
19,10,1,1,1,0.193713159662881
19,10,1,2,1,0.10063770338727
19,10,2,1,1,0.17193533988753
19,10,2,2,1,0.174432725375901
19,11,1,1,1,0.230093355948521
19,11,1,2,1,0.229831118903842
19,11,2,1,1,0.265163580161081
19,11,2,2,1,0.291874209152462
19,12,1,1,1,0.128537471043104
19,12,1,2,1,0.0642606380551029
19,12,2,1,1,0.142704485246535
19,12,2,2,1,0.108500328327776
19,13,1,1,1,0.198112577681726
19,13,1,2,1,0.404012991794871
19,13,2,1,1,0.122788259252573
19,13,2,2,1,0.295707392962591
19,14,1,1,1,0.246939223969264
19,14,1,2,1,0.237962667122522
19,14,2,1,1,0.229431936735104
19,14,2,2,1,0.237162128842252
19,15,1,1,1,0.160263563685532
19,15,1,2,1,0.187757148711355
19,15,2,1,1,0.105013788999353
19,15,2,2,1,0.169012862081799
19,16,1,1,1,0.237246575651735
19,16,1,2,1,0.124836927041175
19,16,2,1,1,0.11210473578345
19,16,2,2,1,0.0511663910067698
19,17,1,1,1,0.131689125628969
19,17,1,2,1,0.313907015544966
19,17,2,1,1,0.109908045207062
19,17,2,2,1,0.214777303441863
19,18,1,1,1,0.123883325988503
19,18,1,2,1,0.361789816619816
19,18,2,1,1,0.260801463769722
19,18,2,2,1,0.238901614715271
19,19,1,1,1,0.227623144386951
19,19,1,2,1,0.149098874886037
19,19,2,1,1,0.0709120585751321
19,19,2,2,1,0.0754686229677954
1,1,1,1,2,0.258599479487221
1,1,1,2,2,0.314143769740044
1,1,2,1,2,0.149382132908934
1,1,2,2,2,0.238343535482706
1,2,1,1,2,0.100009781543327
1,2,1,2,2,0.257701065803392
1,2,2,1,2,0.172603773256698
1,2,2,2,2,0.230569894122154
1,3,1,1,2,0.206541094845338
1,3,1,2,2,0.125153352909438
1,3,2,1,2,0.0288386314994427
1,3,2,2,2,0.11303427664195
1,4,1,1,2,0.0265161831846605
1,4,1,2,2,0.155177637624426
1,4,2,1,2,0.0646013713225417
1,4,2,2,2,0.0823830349796995
1,5,1,1,2,0.223400834903686
1,5,1,2,2,0.0767086688866025
1,5,2,1,2,0.169423534302042
1,5,2,2,2,0.148827193563866
1,6,1,1,2,0.233396148064803
1,6,1,2,2,0.0255590605560283
1,6,2,1,2,0.201809253955475
1,6,2,2,2,0.252276702858911
1,7,1,1,2,0.173205105961479
1,7,1,2,2,0.0823298935115687
1,7,2,1,2,0.135314960985588
1,7,2,2,2,0.0173229418624728
1,8,1,1,2,0.174759507244816
1,8,1,2,2,0.157259005345945
1,8,2,1,2,0.142320402859107
1,8,2,2,2,0.124185353868037
1,9,1,1,2,0.0426952087519614
1,9,1,2,2,0.171985891764676
1,9,2,1,2,0.0458433146107463
1,9,2,2,2,0.0637900687755376
1,10,1,1,2,0.13590487236117
1,10,1,2,2,0.0736546438056886
1,10,2,1,2,0.247850162927462
1,10,2,2,2,0.0626770982354004
1,11,1,1,2,0.0452795445008179
1,11,1,2,2,0.195485485965945
1,11,2,1,2,0.214822276526607
1,11,2,2,2,0.234977831798467
1,12,1,1,2,0.0817740309761599
1,12,1,2,2,0.206067563789208
1,12,2,1,2,0.0453318955463013
1,12,2,2,2,0.0845734099802173
1,13,1,1,2,0.0889400474229067
1,13,1,2,2,0.241475293507566
1,13,2,1,2,0.240001476252968
1,13,2,2,2,0.38939469954066
1,14,1,1,2,0.195864831157895
1,14,1,2,2,0.36136879953708
1,14,2,1,2,0.167093659422672
1,14,2,2,2,0.489505393747699
1,15,1,1,2,0.206253176506724
1,15,1,2,2,0.176123611912567
1,15,2,1,2,0.142499747980892
1,15,2,2,2,0.193645766526994
1,16,1,1,2,0.230900123393834
1,16,1,2,2,0.207084367491891
1,16,2,1,2,0.141082581424878
1,16,2,2,2,0.148988675999506
1,17,1,1,2,0.179814805723262
1,17,1,2,2,0.227286440005152
1,17,2,1,2,0.362605906376328
1,17,2,2,2,0.1846935633398
1,18,1,1,2,0.502964019241534
1,18,1,2,2,0.204519492223023
1,18,2,1,2,0.218914352164512
1,18,2,2,2,0.242718741711697
1,19,1,1,2,0.35857934152842
1,19,1,2,2,0.129899340490628
1,19,2,1,2,0.271922850274302
1,19,2,2,2,0.158658906984615
2,1,1,1,2,0.201978920577658
2,1,1,2,2,0.222510564035246
2,1,2,1,2,0.123744331672454
2,1,2,2,2,0.115984194461653
2,2,1,1,2,0.0875126197088896
2,2,1,2,2,0.177084213079038
2,2,2,1,2,0.114283521824526
2,2,2,2,2,0.0811668975042862
2,3,1,1,2,0.148043002979159
2,3,1,2,2,0.287735056659783
2,3,2,1,2,0.117365764542032
2,3,2,2,2,0.337875758589521
2,4,1,1,2,0.0181334143850303
2,4,1,2,2,0.175060664789041
